adresse,lat,lon
"291 Rte De Launaguet, 31200 Toulouse, France",43.58258,1.4469
"24 Pl. D'Occitanie, 31140 Aucamville, France",43.6014,1.3983
"1 Av. Marcel Boyard, 17320 Saint-Just-Luzac, France",45.60064,-0.6989
"159 Cr Gambetta, 33400 Talence, France",44.792,-0.752
"254 Avenue De La Marne, 33700 Mérignac, France",44.91856,-1.0207
"190 Cr Gambetta, 33400 Talence, France",44.79016,-0.7535
"14 Rue Du Maréchal Foch, 27150 Étrépagny, France",49.00096,1.1844
"17 Pl. Victor Hugo, 16000 Angoulême, France",45.64944,0.1672
"16 Cr Pasteur, 33000 Bordeaux, France",44.83756,-0.5823
"42 Cr D'Alsace-Et-Lorraine, 33000 Bordeaux, France",44.84028,-0.5818
"65 Rue Paul Louis Lande, 33000 Bordeaux, France",44.83524,-0.5783
"89 Rue Du Loup, 33000 Bordeaux, France",44.83756,-0.5801
"49 Rue De Cheverus, 33000 Bordeaux, France",44.84068,-0.5809
"18 Pl. Pey Berland, 33000 Bordeaux, France",44.83764,-0.5842
"5 Rue Louis Saulnier, 69330 Meyzieu, France",45.64984,4.854
"1 Av. Charles De Gaulle, 69720 Saint-Bonnet-De-Mure, France",45.48018,4.7825
"2 Rue René Fusier, 69330 Meyzieu, France",45.6468,4.8458
"1 Rue Germinal, 69740 Genas, France",45.57532,4.8617
"4 Pl. De La République, 69740 Genas, France",45.57748,4.8595
"5 Rue De La République, 69740 Genas, France",45.5714,4.8616
"136 Av. Des Frères Lumière, 69008 Lyon, France",45.71598,4.85
"59 Rte De Genas, 69680 Chassieu, France",45.54832,4.5784
"1 A Rue De La République, 69330 Meyzieu, France",45.6504,4.8492
"1 Pl. De La République, 17290 Aigrefeuille-D'Aunis, France",45.69832,-0.7972
"47 Rte De Rennes, 44700 Orvault, France",47.35336,-1.7488
"4 Bis Av. Alexandre Goupil, 44700 Orvault, France",47.34784,-1.7499
"26 Av. Alexandre Goupil, 44700 Orvault, France",47.34984,-1.7544
"51 Rue Des Chalâtres, Pl. Victor Richard, 44000 Nantes, France",47.2148,-1.5561
"23 Bd Gustave Garrisson, 82000 Montauban, France",44.0167,1.3519
"83 Rue Georges Clemenceau, 41200 Romorantin-Lanthenay, France",47.45392,1.4049
"3 Rue Du Jeu De Paume, 41200 Romorantin-Lanthenay, France",47.44888,1.3998
"20 Fbg Saint-Roch, 41200 Romorantin-Lanthenay, France",47.452,1.3987
"22 All. René Lahetjuzan, 64500 Saint-Jean-De-Luz, France",43.36934,-0.5813
"19 Rue Martin De Sopite, 64500 Saint-Jean-De-Luz, France",43.36542,-0.5812
"65 Rue Saint-Jacques, 64500 Saint-Jean-De-Luz, France",43.3691,-0.587
"5 Bd Pasteur, 34420 Villeneuve-Lès-Béziers, France",43.50048,3.2493
"6 Rue Du Coussat Espace 99, 34290 Servian, France",43.54784,3.3283
"6 Rue Du Sauvignon, 34490 Lignan-Sur-Orb, France",43.49776,3.5002
"1 Rue Jules Griffe, 34490 Thézan-Lès-Béziers, France",43.50016,3.5017
"4 Rue Saint-Michel, 37800 Sainte-Maure-De-Touraine, France",47.28396,0.6302
"26 Les Bauchetières, 37600 Verneuil-Sur-Indre, France",47.35048,0.6431
"7 Pl. Du 11 Novembre, 37320 Saint-Branchs, France",47.28176,0.637
"La Hubaillerie, 37310 Tauxigny-Saint-Bauld, France",47.32224,0.6556
"76 Av. De L'Europe, 86220 Dangé-Saint-Romain, France",,
"39 Rue Aristide Briand, 37240 Ligueil, France",47.66834,0.9748
"6 Av. D'Italie, 31400 Toulouse, France",43.57046,1.4308
"117 Av. Jules Julien, 31400 Toulouse, France",43.57006,1.4373
"51 Rte De Narbonne, 31400 Toulouse, France",43.56526,1.4371
"52 Av. Du Château D'Eau, 31880 La Salvetat-Saint-Gilles, France",43.61886,1.5838
"1 Rte De Tarbes, 31170 Tournefeuille, France",43.62384,1.4157
"21 Rue De La Gibecière, 31170 Tournefeuille, France",43.61776,1.4196
"48 Av. De Toulouse, 34070 Montpellier, France",43.60176,3.849
"20 Av. De Toulouse, 34070 Montpellier, France",43.60056,3.8529
"23 Av. Georges Clemenceau, 34000 Montpellier, France",43.61326,3.8798
"32 Rue Des Chasseurs, 34070 Montpellier, France",43.60136,3.8543
"478 Av. De Cazouls, 34370 Maraussan, France",43.64936,3.2455
"J86M+854, 3 Pass. Du Lioran, 31770 Colomiers, France",43.6168,1.2677
"11 Rue Gilet, 31770 Colomiers, France",43.61992,1.2688
"18 Pl. De La République, 29120 Pont-L'Abbé, France",48.2758,-4.4798
"9 Rue Hoche, 29120 Pont-L'Abbé, France",48.27668,-4.477
"4 Rue Des Morts, 29120 Pont-L'Abbé, France",48.27164,-4.4723
"26 Rue Etienne Gourmelen, 29000 Quimper, France",48.38522,-4.4869
"44 Av. Du Rouillen, 29500 Ergué-Gabéric, France",47.9159,-4.087
"24 Bd Henri Barbusse, 78210 Saint-Cyr-L'École, France",,
"8 Allée Commandant Mouchotte, 78210 Saint-Cyr-L'École, France",,
"32 Rue Ambroise Croizat, 78280 Guyancourt, France",,
"111 Av. Joseph Kessel, 78180 Montigny-Le-Bretonneux, France",,
"7 Pl. Paul Claudel, 78180 Montigny-Le-Bretonneux, France",,
"14 Av. Pierre Curie, 78210 Saint-Cyr-L'École, France",,
"23 Rue De La République, 33220 Sainte-Foy-La-Grande, France",44.75016,-0.1764
"63 Rue Onésime Reclus, 33220 Port-Sainte-Foy-Et-Ponchapt, France",44.75,-0.1787
"41 Av. Lasbordes, 64420 Soumoulou, France",43.48112,-0.6046
"1 All. Des Platanes, 64420 Soumoulou, France",43.47376,-0.5997
"38, Avenue Charles De Gaulle Plaine De Nay, 38 Av. Charles De Gaulle, 64800 Coarraze, France",43.40428,-0.5882
"22 Bis Rue Voltaire, 92250 La Garenne-Colombes, France",,
"La, 12 Av. Joseph Froment, 92250 La Garenne-Colombes, France",,
"17 Rue Voltaire, 92250 La Garenne-Colombes, France",,
"11 Rue Raymond Ridel, 92250 La Garenne-Colombes, France",,
"49 Bd De La République, 92250 La Garenne-Colombes, France",,
"231 Rte De Narbonne, 31400 Toulouse, France",43.56278,1.4288
"6 Rue Hergé, 31400 Toulouse, France",43.56854,1.4341
"12 Av. De L'Europe, 31520 Ramonville-Saint-Agne, France",43.59656,1.5161
"11 Bis Rue De Douarnenez, 29000 Quimper, France",48.38482,-4.4828
"40 Rte D'Albi, 31200 Toulouse, France",43.58674,1.4485
"91 Chem. De Gabardie, 31200 Toulouse, France",43.58338,1.4538
"5 Imp. De Nicol, 31200 Toulouse, France",43.58258,1.4516
"Domaine D'Avranche, 40 Rte D'Albi, 31200 Toulouse, France",43.58426,1.4514
"25 Rue De La Résistance, 24100 Bergerac, France",45.14976,0.7483
"35 Rue Du Général Giraud, 41300 Salbris, France",47.38066,1.4353
"Les Champs De Salbris, 41300 Salbris, France",47.3853,1.4331
"22 Rue De Verdun, 24300 Nontron, France",45.1671,0.8503
"120 Rue De Périgueux, 24300 Nontron, France",45.16694,0.8515
"18 18 Rue Carnot, 24300 Nontron, France",45.16326,0.8534
"11 Rue Du Président De Gaulle, 85000 La Roche-Sur-Yon, France",46.66374,-1.4363
"5 Rue Maurice Chastang, 17240 Saint-Fort-Sur-Gironde, France",45.48546,-0.9657
"Pied Sec, 17260 Gémozac, France",45.75208,-0.8518
"13 Bis Rue Du Maréchal Foch, 17260 Gémozac, France",45.75168,-0.8512
"1 Place Carroi Picois, 37600 Loches, France",47.34968,0.6359
"5 Pl. De Verdun, 37600 Loches, France",47.34728,0.6363
"1 Pl. Du Marché Au Blé, 37600 Loches, France",47.3484,0.6375
"18 Rue Nationale, 37320 Cormery, France",47.28128,0.6446
"59 Av. De La Libération Charles De Gaulle, 33110 Le Bouscat, France",44.52936,-0.5104
"54 Av. De La Libération Charles De Gaulle, 33110 Le Bouscat, France",44.53232,-0.5138
"Centre Commercial St Caprais, 31240 L'Union, France",43.5236,1.3226
"Centre Commercial Des Roses, 31240 Saint-Jean, France",43.51864,1.3229
"1 All. Des Nymphéas Bâtiment B3, 31240 L'Union, France",43.52264,1.3245
"178 Rue De La République, 16100 Cognac, France",45.9333,-0.1482
"4 Av. Du 19 Mars 1962, 87230 Châlus, France",45.78786,1.0741
"1 Av. Pasteur, 34540 Balaruc-Les-Bains, France",43.4996,3.3539
"37 Av. Du Port, 34540 Balaruc-Les-Bains, France",43.50072,3.349
"Résidence Altair, 32 Av. Des Thermes Athéna, 34540 Balaruc-Les-Bains, France",43.50104,3.3539
"408 Chem. De La Fringadelle, 34140 Bouzigues, France",43.52918,3.6008
"923 D613, 34140 Bouzigues, France",43.53214,3.5981
"9 Av. Des Thermes Athéna Bp 53, 34540 Balaruc-Les-Bains, France",43.49776,3.3497
"3 Rue Montgolfier, 34540 Balaruc-Les-Bains, France",43.50176,3.3486
"Av. De La Gare, 34540 Balaruc-Les-Bains, France",43.5024,3.3536
"48 Rue Jean Jaurès, 56530 Quéven, France",47.51766,-2.9149
"7 Pl. Charles Ourgaut, 31340 Villemur-Sur-Tarn, France",43.66184,1.5398
"354 Chem. De La Patabelle, 31340 Villematier, France",43.6692,1.534
"43 Rue Léon Gambetta, 37150 Bléré, France",47.4512,0.7497
"3B Rue Des Caillotières, 17630 La Flotte, France",45.8784,-0.5786
"20 Rue Du Marché, 17630 La Flotte, France",45.88352,-0.5834
"10 Rue Jean Henry - Lainé, 17630 La Flotte, France",45.87784,-0.5792
"Pl. Des Tilleuls, 17740 Sainte-Marie-De-Ré, France",46.2183,-1.1844
"Rte De Tarbes, 31470 Fonsorbes, France",43.64744,1.6457
"18 Av. Du Général De Gaulle, 33950 Lège-Cap-Ferret, France",44.71344,-0.6654
"71 Av. De La Mairie, 33950 Lège-Cap-Ferret, France",44.71032,-0.6731
"37 Av. Camille Rousset, 69500 Bron, France",45.61374,4.7851
"33 Rue Des Glycines, 69500 Bron, France",45.61582,4.7844
"32 Av. Du Général Compans, 31700 Blagnac, France",43.63104,1.3502
"10 Rue Prosper Ferradou, 31700 Blagnac, France",43.62624,1.351
"47 All. De Boiris, 31470 Saint-Lys, France",43.64896,1.6462
"9 Pl. Sylvain Darlas, 31470 Fontenilles, France",43.65184,1.6512
"29 Rue De La République, 78650 Beynes, France",,
"25 Rue De La République, 78650 Beynes, France",,
"39 Av. Du Centre, 78650 Beynes, France",,
"15 Rue De La République, 78370 Plaisir, France",,
"9 Av. Eltville, 41400 Montrichard Val De Cher, France",47.31998,1.4656
"41 Rue Jean Charcot, 29950 Bénodet, France",48.30944,-3.7347
"106 Av. De La Plage, 29950 Bénodet, France",48.30728,-3.7296
"8 Rue Simon, 29200 Brest, France",48.41342,-4.4855
"8 Rue Du Dourjacq, 29200 Brest, France",48.41958,-4.4839
"20 Rue Henry De Monfreid, 29200 Brest, France",48.41694,-4.4852
"1910 Av. De Toulouse, 34070 Montpellier, France",43.60344,3.8528
"1 Rue Du Colonel Desplats, 17200 Royan, France",45.75048,-1.1278
"2 Bd De Lattre De Tassigny, 17200 Royan, France",45.75376,-1.1313
"38 Rue Pierre Loti, 17200 Royan, France",45.75112,-1.1298
"2 Rdpt De La Poste, 17200 Royan, France",45.74928,-1.1287
"67 Av. Camille Pujol, 31500 Toulouse, France",43.63218,1.4142
"1 Rue Blaise Pascal, 31500 Toulouse, France",43.63186,1.4176
"102 Av. Jean Rieux, 31500 Toulouse, France",43.63594,1.4174
"6 Av. Louis Blériot, 31500 Toulouse, France",43.63634,1.417
"4 Chem. Du Château De L'Hers, 31500 Toulouse, France",43.63146,1.4196
"123 Av. Jean Jaurès, 69007 Lyon, France",45.7309,4.836
"172 Rue Challemel-Lacour, 69008 Lyon, France",45.71662,4.8548
"16 Rue Maurice Bouchor, 69007 Lyon, France",45.73418,4.8324
"14 Rue Marie Madeleine Fourcade, 69007 Lyon, France",45.7341,4.8302
"14 Rue Montpensier, 64000 Pau, France",43.44202,-0.5469
"4 Rue Louis Barthou, 64000 Pau, France",43.44546,-0.5488
"49 Rue Carnot, 64000 Pau, France",43.4441,-0.5478
"4 Rue Jacques Rodallec, 56110 Gourin, France",47.71918,-3.3634
"1 Bis Imp. De Saint-Sauveur, 56240 Plouay, France",47.89696,-3.1539
"1 Rue Des Alliés, 56240 Plouay, France",47.89768,-3.1514
"956 Landzent D'En Bas, 56110 Gourin, France",47.71454,-3.3621
"6 Rue Jean Jaurès, 29390 Scaër, France",48.43114,-4.4795
"2 Rue Des Cendres, 56320 Le Faouët, France",47.8293,-2.8965
"92-94 Rue D'Auron, 18000 Bourges, France",47.08362,2.3862
"2 Pl. De Juranville, 18000 Bourges, France",47.08578,2.38
"52 Rue D'Auron, 18000 Bourges, France",47.08146,2.3798
"21 Rue Des Arènes, 18000 Bourges, France",47.0825,2.3873
"13 Bis Pl. De La Nation, 18000 Bourges, France",47.08434,2.3805
"26 Rue Des Arènes, 18000 Bourges, France",47.08586,2.3843
"97 Avenue Du Reys, 33140 La Brède, France",44.84208,-0.5616
"556 Rte De Toulouse, 33140 Villenave-D'Ornon, France",44.84,-0.5587
"695 Av. De Toulouse, 33140 Cadaujac, France",44.83632,-0.5564
"5 Rue Professeur Bergonié, 33140 Villenave-D'Ornon, France",44.84392,-0.559
"200 Rue De La Petite Palud, 29800 Landerneau, France",48.56326,-4.0134
"La, 2 Rue De La Mairie, 29800 La Roche-Maurice, France",48.5639,-4.0139
"9 Rue Des Pyrénées, 65200 Bagnères-De-Bigorre, France",43.06374,0.1013
"10 Pl. Achille Jubinal, 65200 Bagnères-De-Bigorre, France",43.07006,0.1026
"10 Rue Frédéric Soutras, 65200 Bagnères-De-Bigorre, France",43.06902,0.0951
"15 All. Des Coustous, 65200 Bagnères-De-Bigorre, France",43.0659,0.0991
"16 Av. Du Gén Leclerc, 65110 Cauterets, France",43.096,0.1523
"20 Rue Maréchal Foch, 65400 Argelès-Gazost, France",43.11934,0.2155
"5 Rue De Verdun, 23000 Guéret, France",46.16398,1.8656
"1 Rue Alexandre Guillon, 23000 Guéret, France",46.17022,1.8667
"13 Rue Louis Pasteur, 29400 Landivisiau, France",48.43002,-4.5375
"5 Pass. Jean Bart, 29400 Landivisiau, France",48.43378,-4.5344
"Av. Maréchal Foch, 29400 Landivisiau, France",48.4337,-4.5332
"15 Rue Louis Pasteur, 29400 Landivisiau, France",48.43706,-4.5294
"18 Rue De L'Église, 29270 Carhaix-Plouguer, France",47.85152,-4.0466
"8 Pl. Du Neuf Avril 1944, 22160 Callac, France",48.48218,-2.7974
"10 Bd De La République, 29270 Carhaix-Plouguer, France",47.84632,-4.0513
"2 Rue De La Roche Tremblante, 29690 Huelgoat, France",48.7195,-4.1026
"7 Rue Du Poher, 29270 Carhaix-Plouguer, France",47.85224,-4.0457
"6 Rue Félix Faure, 29270 Carhaix-Plouguer, France",47.85376,-4.0532
"4 Rue Jean Monnet, 29270 Carhaix-Plouguer, France",47.848,-4.0526
"10 Bd Jean Moulin, 29270 Carhaix-Plouguer, France",47.84944,-4.0486
"3 Pl. Du Porz Moëlou, 22110 Rostrenen, France",48.48722,-2.8029
"2 Av. Pierre Coupeau, 31130 Balma, France",43.64944,1.3159
"10 Rue De Vidailhan, 31130 Balma, France",43.6472,1.32
"9 Bd De La Gare, 31500 Toulouse, France",43.63146,1.414
"3 Rue Franz Schrader, 33270 Floirac, France",44.89984,-0.4226
"48 Rue Marcelin Berthelot, 33270 Floirac, France",44.89872,-0.4186
"16 Av. De Bordeaux, 33560 Carbon-Blanc, France",44.78656,-0.3042
"5 Pl. Guy Môquet, 87200 Saint-Junien, France",45.86502,0.8836
"43 Av. D'Estienne D'Orves, 87200 Saint-Junien, France",45.87022,0.8882
"44 Av. De Larochefoucauld, 64600 Anglet, France",43.40952,-0.488
"26 Av. De Verdun, 64200 Biarritz, France",43.37082,-0.5364
"143 Av. De Verdun, 64200 Biarritz, France",43.37658,-0.5356
"5 Av. Mohernando, 64200 Biarritz, France",43.37402,-0.5441
"9 Av. De Verdun, 64200 Biarritz, France",43.37306,-0.5417
"34 Av. Garibaldi, 87000 Limoges, France",45.83426,1.2459
"25 Av. Du Général De Gaulle, 87000 Limoges, France",45.83538,1.2477
"18 Bd Carnot, 87000 Limoges, France",45.83082,1.2451
"79 Av. Garibaldi, 87100 Limoges, France",45.8191,1.2701
"4 Av. André Le Goas, 95110 Sannois, France",,
"25 Bd Charles De Gaulle, 95110 Sannois, France",,
"37 Bd Charles De Gaulle, 95110 Sannois, France",,
"56 Bd Charles De Gaulle, 95110 Sannois, France",,
"10 Bd Des Arcades, 87100 Limoges, France",45.81518,1.2622
"16 Rue Du Barry, 31210 Montréjeau, France",43.55878,1.4494
"7 Bis Av. De L'Égalité, 31210 Montréjeau, France",43.5587,1.4585
"Résidence Parc Royal, 31210 Montréjeau, France",43.56054,1.4505
"34140 Mèze, France",43.5307,3.6074
"1 Chem. Des Quilles Bp 10303, 34200 Sète, France",,
"53 Rue Des Fusillés De Poulguen, 29730 Guilvinec, France",48.40224,-3.7458
"291 Rue François Merrien, 29760 Penmarch, France",48.24616,-3.602
"23 Rue Du Hainaut, 37100 Tours, France",47.35352,0.7155
"21 Av. Des Libellules, 33510 Andernos-Les-Bains, France",44.78976,-0.3035
"28 Av. Gutenberg, 33510 Andernos-Les-Bains, France",44.7896,-0.2987
"4 Pl. De La République, 19260 Treignac, France",45.42006,1.9305
"7 Av. Du Gén De Gaulle, 19140 Uzerche, France",45.14888,1.5321
"5 Rue Du Vieux Marché, 40200 Mimizan, France",43.8733,-0.8204
"74 Bd Des Pêcheurs, 40200 Mimizan, France",43.87506,-0.8275
"10 Bd Carnot, 32600 L'Isle-Jourdain, France",43.96518,0.6346
"98Bis Rue Nationale, 32200 Gimont, France",43.76566,0.8162
"12 Rue De L'Arsenal, 16000 Angoulême, France",45.64944,0.1712
"9 Rue Benjamin Delessert, 17310 Saint-Pierre-D'Oléron, France",45.65112,-0.7525
"89 Av. De Bel Air, 17310 Saint-Pierre-D'Oléron, France",45.646,-0.7492
"60 Av. De La République, 37540 Saint-Cyr-Sur-Loire, France",46.76008,0.3805
"37000 Tours, France",47.38538,0.6811
"773 Rte De Betoy, 40550 Léon, France",43.99198,-0.7451
"59 Cr De La République, 33470 Gujan-Mestras, France",44.63056,-0.5964
"33 Cr De Verdun, 33470 Gujan-Mestras, France",44.63112,-0.605
"90 Av. Denis Papin, 33260 La Teste-De-Buch, France",44.82116,-0.4591
"12 Pl. Du Millénaire, 34000 Montpellier, France",43.61502,3.8737
"54 Av. Du Pont Juvénal, 34000 Montpellier, France",43.60838,3.8729
"17 Rue De La République, 82400 Valence, France",44.23194,1.4133
"Centre Commercial Intermarché Zac, 47510 Foulayronnes, France",44.1671,0.8452
"29 Rue Gambetta, 17230 Marans, France",45.85224,-0.9483
"52 Rue Gambetta, 17230 Marans, France",45.85192,-0.9481
"30 Quai Georges Simenon, 17000 La Rochelle, France",45.7532,-0.6253
"Av. Du Lazaret, 17000 La Rochelle, France",45.75384,-0.6286
"21 Rue Georges Clemenceau, 85400 Luçon, France",46.61462,-1.5157
"12 Rue De La Procession, 17170 La Ronde, France",45.85584,-0.9899
"59 Bis Rue De La Paix, 17230 Andilly, France",45.8468,-0.9523
"21 Bd Anatole France, 19100 Brive-La-Gaillarde, France",45.15392,1.5346
"2 Le Bois Des Clous, 18370 Châteaumeillant, France",47.32938,2.6329
"30 Pl. De L Hôtel De Ville, 23600 Boussac, France",46.17966,2.0561
"6 Rue Jean Jaurès, 19000 Tulle, France",45.26726,1.7629
"8 Pl. Gambetta, 19000 Tulle, France",45.26286,1.7711
"59 Av. Victor Hugo, 19000 Tulle, France",45.26942,1.7692
"9 Av. Alsace Lorraine, 19000 Tulle, France",45.26598,1.7703
"6 Pl. Pierre Barre, 29510 Briec, France",48.1188,-4.051
"19 Pl. Charles De Gaulle, 29190 Pleyben, France",48.14832,-4.3498
"Rue Général De Gaulle, 29510 Briec, France",48.12352,-4.0531
"24 Bis Av. Du Général Leclerc, 47200 Marmande, France",44.19206,0.6763
"Pl. Gén Le Flo, 29260 Lesneven, France",47.89904,-4.1022
"45 Bis Lieu Dit La Croix Rouge, 29260 Le Folgoët, France",47.90064,-4.103
"14 Pl. Général De Gaulle, 29860 Plabennec, France",48.33634,-4.3379
"34 Grand Rue, 31410 Longages, France",43.58104,1.6462
"1 Rue Des Landes Rousses, 85170 Le Poiré-Sur-Vie, France",46.81982,-1.5549
"7 Av. De Verdun, 85190 Aizenay, France",46.81534,-1.5526
"51 Bis, Av. Des Pierres Noires, 85170 Les Lucs-Sur-Boulogne, France",46.81766,-1.5458
"1 Rte Des Sables, 85190 Aizenay, France",46.81358,-1.5493
"2 Rue De La Monnaie, 85190 Aizenay, France",46.81638,-1.5534
"39 Rue Du Maréchal Foch, 85190 Aizenay, France",46.81534,-1.5486
"Les Sitelles, 1 Imp. Jean De La Fontaine, 85190 Aizenay, France",46.81438,-1.5476
"7 Pl. Wilson, 12300 Decazeville, France",44.41774,2.6505
"11 Rue Gambetta, 12300 Decazeville, France",44.41294,2.6517
"20 Av. Maruejouls, 12300 Decazeville, France",44.4179,2.6529
"60 Rte D'Espalion, 12850 Onet-Le-Château, France",44.35136,2.4709
"12 Av. Victor Hugo, 12000 Rodez, France",44.35064,2.5644
"40 Pl. De L'Étoile, 12450 Luc-La-Primaube, France",44.27054,2.3468
"112 Bd Eugène Orieux, 44000 Nantes, France",47.22136,-1.5543
"5 Rue De Bel Air, 44000 Nantes, France",47.22016,-1.5567
"4 Rue Jeanne D'Arc, 44000 Nantes, France",47.21768,-1.5554
"2 Bd Robert Schuman, 44300 Nantes, France",47.22128,-1.5345
"Rue Du Ballet, 44000 Nantes, France",47.21552,-1.5509
"23 Rue De Bel Air, 44000 Nantes, France",47.21832,-1.556
"68 Bd Ernest Dalby, 44000 Nantes, France",47.2216,-1.5496
"Pl. Aurélien Brugère, 24700 Montpon-Ménestérol, France",45.16542,0.7829
"45 Rue Thiers, 24700 Montpon-Ménestérol, France",45.17062,0.7839
"25 Rue Thiers, 24700 Montpon-Ménestérol, France",45.16454,0.7812
"8 Pl. Du Marché, 36400 La Châtre, France",46.48482,1.4187
"132 Rue Nationale, 36400 La Châtre, France",46.48514,1.4187
"47 Rue Nationale, 36400 La Châtre, France",46.48474,1.4129
"1 Av. D'Auvergne, 36400 Montgivray, France",46.48186,1.4157
"26 Vignonnet, 36230 Sarzay, France",46.6492,1.5544
"10 Av. Des Mûriers, 34420 Portiragnes, France",43.50176,3.2495
"2 Bd Jean Moulin, 34350 Valras-Plage, France",43.79912,3.2505
"Rue Des Palombes, 40460 Sanguinet, France",43.99286,-0.7748
"Pl. Du Maréchal Leclerc, 37800 Sainte-Maure-De-Touraine, France",47.28692,0.6274
"10 Pl. Du Maréchal Leclerc, 37250 Veigné, France",47.80048,1.1037
"10 Rue De La Liberté, 37220 L'Île-Bouchard, France",47.7008,1.0015
"8 Rue De La Châtaigneraie, 37260 Pont-De-Ruan, France",47.84824,1.1454
"102 Rte De Saint-Georges D'Orques, 34990 Juvignac, France",43.69688,3.8497
"49 Rue Victor Hugo, 36000 Châteauroux, France",46.81766,1.687
"14 - 16 Rue St Luc, 36000 Châteauroux, France",46.81606,1.685
"17 Pl. Joseph Pancaut, 40000 Mont-De-Marsan, France",43.98052,-0.7364
"Pl. Du Breilh, 09110 Ax-Les-Thermes, France",43.0504,1.4994
"6 Rue René Cassin, 09300 Lavelanet, France",43.11958,1.6528
"Rue Joseph Rigal, 09110 Ax-Les-Thermes, France",43.05232,1.4996
"28 Rue D'Alsace, 29850 Gouesnou, France",48.28314,-4.3839
"27 Rue Victor Eusen, 29200 Brest, France",48.41366,-4.4796
"28Bis Av. Fernand Pillot, 33133 Galgon, France",44.8072,-0.5254
"Port Rive Droite, 31 Bis Quai De La Résistance, 34340 Marseillan, France",43.69472,3.3906
"Pl. Gén Guillaut, 34340 Marseillan, France",43.69344,3.3908
"1 Bd Victor Hugo, 34510 Florensac, France",43.55232,3.4474
